"Region Name (GO)","ONS LACode","ONS LA Name","CP","S Ref E","S Ref N","Road","A-Junction","A Ref E","A Ref N","B-Junction","B Ref E","B Ref N","RCat","iDir","Year","dCount","Hour","PC","2WMV","CAR","BUS","LGV","HGVR2","HGVR3","HGVR4","HGVA3","HGVA5","HGVA6","HGV","AMV"
"South West","E10000027","Somerset","47971","332748","146200","M5","23","331516","141332","22","334016","148950","TM","N","2000","2000-10-05 00:00:00","14","0","6","1435","17","244","148","10","7","41","100","47","353","2055"
"South West","E10000027","Somerset","47971","332748","146200","M5","23","331516","141332","22","334016","148950","TM","N","2000","2000-10-05 00:00:00","15","0","9","1672","5","309","144","20","9","24","106","57","360","2355"
"South West","E10000027","Somerset","47971","332748","146200","M5","23","331516","141332","22","334016","148950","TM","N","2000","2000-10-05 00:00:00","16","0","6","1786","12","322","97","15","6","37","97","41","293","2419"
"South West","E10000027","Somerset","47971","332748","146200","M5","23","331516","141332","22","334016","148950","TM","N","2000","2000-10-05 00:00:00","17","0","7","2130","10","237","81","13","2","31","82","52","261","2645"
"South West","E10000027","Somerset","47971","332748","146200","M5","23","331516","141332","22","334016","148950","TM","N","2000","2000-10-05 00:00:00","18","0","6","1377","7","198","62","6","4","39","64","38","213","1801"
"South West","E10000027","Somerset","47971","332748","146200","M5","23","331516","141332","22","334016","148950","TM","S","2000","2000-10-05 00:00:00","7","0","9","1079","2","316","186","31","21","36","96","93","463","1869"
"South West","E10000027","Somerset","47971","332748","146200","M5","23","331516","141332","22","334016","148950","TM","S","2000","2000-10-05 00:00:00","8","0","6","1707","10","327","155","22","12","54","97","82","422","2472"
"South West","E10000027","Somerset","47971","332748","146200","M5","23","331516","141332","22","334016","148950","TM","S","2000","2000-10-05 00:00:00","9","0","1","1404","9","248","98","9","8","28","100","48","291","1953"
"South West","E10000027","Somerset","47971","332748","146200","M5","23","331516","141332","22","334016","148950","TM","S","2000","2000-10-05 00:00:00","10","0","3","1225","11","212","108","10","4","32","82","47","283","1734"
"South West","E10000027","Somerset","47971","332748","146200","M5","23","331516","141332","22","334016","148950","TM","S","2000","2000-10-05 00:00:00","11","0","2","1161","5","180","75","24","13","31","82","61","286","1634"
"South West","E10000027","Somerset","47971","332748","146200","M5","23","331516","141332","22","334016","148950","TM","S","2000","2000-10-05 00:00:00","12","0","9","1023","5","152","81","14","7","26","112","73","313","1502"
"South West","E10000027","Somerset","47971","332748","146200","M5","23","331516","141332","22","334016","148950","TM","S","2000","2000-10-05 00:00:00","13","0","5","1122","6","179","101","17","8","43","72","58","299","1611"
"South West","E10000027","Somerset","47971","332748","146200","M5","23","331516","141332","22","334016","148950","TM","S","2000","2000-10-05 00:00:00","14","0","3","1167","10","160","83","15","3","25","68","48","242","1582"
"South West","E10000027","Somerset","47971","332748","146200","M5","23","331516","141332","22","334016","148950","TM","S","2000","2000-10-05 00:00:00","15","0","3","1226","8","212","85","17","6","32","74","39","253","1702"
"South West","E10000027","Somerset","47971","332748","146200","M5","23","331516","141332","22","334016","148950","TM","S","2000","2000-10-05 00:00:00","16","0","6","1731","29","267","77","20","5","33","83","46","264","2297"
"South West","E10000027","Somerset","47971","332748","146200","M5","23","331516","141332","22","334016","148950","TM","S","2000","2000-10-05 00:00:00","17","0","14","2158","14","269","75","11","1","34","60","45","226","2681"
"South West","E10000027","Somerset","47971","332748","146200","M5","23","331516","141332","22","334016","148950","TM","S","2000","2000-10-05 00:00:00","18","0","1","1652","7","140","37","6","1","11","57","42","154","1954"
"South West","E10000027","Somerset","47971","332748","146200","M5","23","331516","141332","22","334016","148950","TM","N","2001","2001-06-25 00:00:00","7","0","19","2005","24","391","58","19","17","26","68","64","252","2691"
"South West","E10000027","Somerset","47971","332748","146200","M5","23","331516","141332","22","334016","148950","TM","N","2001","2001-06-25 00:00:00","8","0","14","2188","19","245","75","11","17","29","94","54","280","2746"
"South West","E10000027","Somerset","47971","332748","146200","M5","23","331516","141332","22","334016","148950","TM","N","2001","2001-06-25 00:00:00","9","0","6","1697","22","249","77","25","21","26","107","53","309","2283"
"South West","E10000027","Somerset","47971","332748","146200","M5","23","331516","141332","22","334016","148950","TM","N","2001","2001-06-25 00:00:00","10","0","15","1760","37","236","67","10","16","37","35","15","180","2228"
"South West","E10000027","Somerset","47971","332748","146200","M5","23","331516","141332","22","334016","148950","TM","N","2001","2001-06-25 00:00:00","11","0","19","2042","30","243","81","17","3","36","162","10","309","2643"
"South West","E10000027","Somerset","47971","332748","146200","M5","23","331516","141332","22","334016","148950","TM","N","2001","2001-06-25 00:00:00","12","0","24","1854","26","212","99","18","14","40","130","39","340","2456"
"South West","E10000027","Somerset","47971","332748","146200","M5","23","331516","141332","22","334016","148950","TM","N","2001","2001-06-25 00:00:00","13","1","13","1804","12","220","107","9","10","43","110","54","333","2382"
"South West","E10000027","Somerset","47971","332748","146200","M5","23","331516","141332","22","334016","148950","TM","N","2001","2001-06-25 00:00:00","14","0","21","1723","29","217","101","12","9","37","103","50","312","2302"
"South West","E10000027","Somerset","47971","332748","146200","M5","23","331516","141332","22","334016","148950","TM","N","2001","2001-06-25 00:00:00","15","0","19","1688","15","261","132","10","11","32","113","46","344","2327"
"South West","E10000027","Somerset","47971","332748","146200","M5","23","331516","141332","22","334016","148950","TM","N","2001","2001-06-25 00:00:00","16","0","14","1967","33","286","87","10","9","38","136","31","311","2611"
"South West","E10000027","Somerset","47971","332748","146200","M5","23","331516","141332","22","334016","148950","TM","N","2001","2001-06-25 00:00:00","17","0","14","2179","16","230","67","3","2","29","105","21","227","2666"
"South West","E10000027","Somerset","47971","332748","146200","M5","23","331516","141332","22","334016","148950","TM","N","2001","2001-06-25 00:00:00","18","0","11","1688","12","170","45","6","4","37","78","25","195","2076"
"South West","E10000027","Somerset","47971","332748","146200","M5","23","331516","141332","22","334016","148950","TM","S","2001","2001-06-25 00:00:00","7","0","17","1640","1","514","202","31","45","71","58","69","476","2648"
